"Country Name","Country Code","Indicator Name","Indicator Code","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Maldives","MDV","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","3.83333333333333","3","2.83333333333333","2.5","2.5","2.33333333333333","2.33333333333333","2.16666666666667","2.16666666666667","2.33333","2.33333","2.5","2.66666666666667","2.66666666666667","2.833333","2.5","2.333333","2.166667",
"Maldives","MDV","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","4","4","4","4","4","4.5","4","4","4","4","4","4","4","4","4","4","4","3.5",
"Maldives","MDV","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","4","4","4","4","4","4","3.5","3","3","3","3","3","3","3","3","3","3.5","3.5",
"Maldives","MDV","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","4","4","4","3.5","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"Maldives","MDV","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","3.5","2.5","2.5","2","2","2","2","1.5","1.5","1.5","1.5","2","2.5","2.5","2.5","2","2","2",
"Maldives","MDV","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","4","4","4","4","4","4","4","4.5","4.5","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Maldives","MDV","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","3.5","3","3","2.5","2.5","2.5","2.5","2.5","2.5","3","3","3","3","3","3.5","3","3","2.5",
"Maldives","MDV","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.9","3.9","3.9","3.9","3.8","3.9","3.9","3.9","3.9","3.7","3.6","3.6","3.5","3.5","3.7","3.7","3.8","3.8",
"Maldives","MDV","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","4","4","4","4","4","4","4","4","4","4","3.5","3.5","3","3","4","4","3.5","3.5",
"Maldives","MDV","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","4","4","4","4","4","3.5","3.5","3.5","3","3","3","3","3","3","3","3","3","3",
"Maldives","MDV","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.6","3.5","3.5","3.5","3.5","3.5","3.4","3.4","3.2","3.2","3.1","3.1","3","3","3.2","3.2","3.2","3.2",
"Maldives","MDV","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3","3","3","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5","3","3","3","3.5",
"Maldives","MDV","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","4","4","4","4","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","3","3","3",
"Maldives","MDV","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4",
"Maldives","MDV","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","4","4","4","3.8","3.66666666666667","3.66666666666667","3.66666666666667","3.66666666666667","3.66666666666667","3.66667","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Maldives","MDV","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Maldives","MDV","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","3","2.5","2.5","2.5","3","3","3","3","3","3","3","3","2.5","2.5","3","3","3","3",
"Maldives","MDV","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.83333333333333","3.6","3.55833333333333","3.4","3.36666666666667","3.35","3.325","3.28333333333333","3.23333333333333","3.225","3.13333","3.175","3.16666666666667","3.16666666666667","3.308333","3.225","3.208333","3.166667",
"Mali","MLI","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","3","3","3","3",
"Mali","MLI","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","3",
"Mali","MLI","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","4.5","4.5","4.5","4.5","4.5","4","4","3.5","3.5","3.5","4","4","4","4","4","4","4","4",
"Mali","MLI","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","4.33333333333333","4.33333333333333","4.33333333333333","4.3","4.33333333333333","4.16666666666667","4.16666666666667","3.83333333333333","3.83333333333333","3.66666666666667","3.83333","3.83333333333333","4","4","4","3.83333333333333","3.833333","3.833333",
"Mali","MLI","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","2.5","2.5",
"Mali","MLI","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3.5","3.5","3.5","3.5","3.5","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4",
"Mali","MLI","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3.5",
"Mali","MLI","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","4","4","4","4","4","4","4","4","4","3.5","3.5","3.5","4","4","4","3.5","3.5","3.5",
"Mali","MLI","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","2.5","2.5","2.5","2.5","2.5","3","3","3",
"Mali","MLI","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4","4","4","4","4","4","4","4","4","4","4",
"Mali","MLI","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.4","3.4","3.5","3.4","3.4","3.5","3.6","3.2","3.2","3.3","3.2","3.1","3.1","3.1","3.2","3.3","3.2","3.2",
"Mali","MLI","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3","3","3.5","3","3","3","3.5","3.5","3.5","4","4","3.5","3.5","3.5","3.5","3.5","3","3",
"Mali","MLI","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2",
"Mali","MLI","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.6","3.5","3.5","3.4","3.4","3.4","3.3","3","3","3","3","3","3","3","3.1","2.7","2.6","2.4",
"Mali","MLI","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","3","3","3",
"Mali","MLI","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2",
"Mali","MLI","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","3","3","3","3",
"Mali","MLI","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.33333333333333","3.33333333333333","3.333333","3.5",
"Mali","MLI","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Mali","MLI","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","3","2.5","2.5","2.5",
"Mali","MLI","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.70833333333333","3.68333333333333","3.70833333333333","3.7","3.65833333333333","3.64166666666667","3.64166666666667","3.38333333333333","3.38333333333333","3.36666666666667","3.38333","3.35833333333333","3.4","3.4","3.40833333333333","3.29166666666667","3.241667","3.233333",
"Marshall Islands","MHL","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3",
"Marshall Islands","MHL","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Marshall Islands","MHL","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2",
"Marshall Islands","MHL","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","","","","","","","2.33333333333333","2.33333333333333","2.33333333333333","2.33333","2.33333333333333","2.33333","2.33333333333333","2.5","2.5","2.5","2.5","2.5",
"Marshall Islands","MHL","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Marshall Islands","MHL","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","","","","","","","2","2","2","2","2","2","2","2","2","2","2.5","2.5",
"Marshall Islands","MHL","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","","","","","","","2.5","2.5","2","2","2","2","2","2","2","2","2","2",
"Marshall Islands","MHL","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","","","","","","","2","2","2","2","2","2","2","2.5","2.5","2.5","2.5","2.5",
"Marshall Islands","MHL","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3",
"Marshall Islands","MHL","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3",
"Marshall Islands","MHL","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","","","","","","","2.7","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.7","2.7",
"Marshall Islands","MHL","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3",
"Marshall Islands","MHL","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Marshall Islands","MHL","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","","","","","","","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8",
"Marshall Islands","MHL","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Marshall Islands","MHL","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","","","","","","","2","2","2","3","2","2","2","2","2","2","2","2",
"Marshall Islands","MHL","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","","","","","","","2.5","2","2","2","2","2","2","2","2","2","2","2",
"Marshall Islands","MHL","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","","","","","","","3","3","2.83333333333333","2.83333","2.66666666666667","2.66667","2.66666666666667","2.5","2.5","2.5","2.5","2.5",
"Marshall Islands","MHL","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","","","","","","","4","4","4","4","3.5","3.5","3.5","3","3","3","3","3",
"Marshall Islands","MHL","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Marshall Islands","MHL","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","","","","","","","2.70833333333333","2.68333333333333","2.64166666666667","2.64167","2.6","2.6","2.6","2.6","2.6","2.6","2.625","2.625",
"Mauritania","MRT","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3.5","3.5","3.5","3.5","3.5","3","3.5","3.5","3.5","3.5","3.5","4","4","3.5","4","4","4","4",
"Mauritania","MRT","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","3","3","3","3","3","3",
"Mauritania","MRT","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","4","4","4","4","3.5","3.5","3","3","3","3","3","3","3","3","3","3","3","3",
"Mauritania","MRT","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2.83333333333333","3.33333333333333","3.5","3.5","3.16666666666667","3.33333333333333","3.33333333333333","3.33333333333333","3.5","3.66666666666667","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Mauritania","MRT","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","4","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4","4","4","4","4",
"Mauritania","MRT","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4","4","4","4.5","4.5",
"Mauritania","MRT","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Mauritania","MRT","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","2.5","3","3","3","2.5","3","3.5","3.5","3.5","4","3.5","4","4","4","4","4","4","4",
"Mauritania","MRT","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","3.5","3.5","4","4","4","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Mauritania","MRT","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2","3","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Mauritania","MRT","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.4","3.4","3.5","3.5","3.4","3.2","3.3","3.3","3.4","3.5","3.4","3.5","3.6","3.5","3.5","3.5","3.6","3.6",
"Mauritania","MRT","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3.5","3.5","3.5","3.5","3","3","3","2.5","3","3","3","3","3.5","3.5","3","3","3","3",
"Mauritania","MRT","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"Mauritania","MRT","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","2.9","2.9","3","3","3","3","3","3.1","3.1","3.2","3.2","3.3","3.3","3.3","3.3","3.2","3.3","3.3",
"Mauritania","MRT","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","2","2.5","2.5","3","3","3","3","3","3","3","3","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Mauritania","MRT","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2.5","3","3",
"Mauritania","MRT","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.5","3","3","3","3","2.5","2.5","2.5","2.5","3","3","3","3","3","3","3","3","3",
"Mauritania","MRT","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.5","3.5","3.5","3.3","3.33333333333333","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.16666666666667","3.166667","3.166667",
"Mauritania","MRT","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","4.5","4.5","4.5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Mauritania","MRT","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.5","2.5","3","2.5","2.5","2.5","2.5","2.5","2.5","3","3","3","3","3","3","3","3","3",
"Mauritania","MRT","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.15833333333333","3.28333333333333","3.375","3.3","3.225","3.175","3.2","3.225","3.29166666666667","3.38333333333333","3.31666666666667","3.36666666666667","3.39166666666667","3.36666666666667","3.36666666666667","3.34166666666667","3.391667","3.391667",
"Micronesia, Fed. Sts.","FSM","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3",
"Micronesia, Fed. Sts.","FSM","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2",
"Micronesia, Fed. Sts.","FSM","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","","","","","","","2.5","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Micronesia, Fed. Sts.","FSM","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","","","","","","","2.5","2.33333333333333","2.33333333333333","2.5","2.66667","2.66667","2.66666666666667","2.66666666666667","2.666667","2.66666666666667","2.666667","2.666667",
"Micronesia, Fed. Sts.","FSM","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","","","","","","","3","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5",
"Micronesia, Fed. Sts.","FSM","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","","","","","","","3","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5",
"Micronesia, Fed. Sts.","FSM","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Micronesia, Fed. Sts.","FSM","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","","","","","","","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Micronesia, Fed. Sts.","FSM","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","3","3","3",
"Micronesia, Fed. Sts.","FSM","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3",
"Micronesia, Fed. Sts.","FSM","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","","","","","","","2.7","2.7","2.7","2.7","2.7","2.6","2.6","2.6","2.6","2.7","2.7","2.7",
"Micronesia, Fed. Sts.","FSM","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","","","","","","","3","3","3","3","3","2.5","2.5","2.5","2.5","3","3","3",
"Micronesia, Fed. Sts.","FSM","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","","","","","","","3","3","3","3","3","3","3","3","3","3","3.5","3.5",
"Micronesia, Fed. Sts.","FSM","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","","","","","","","2.8","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.8","2.8","2.9","2.9",
"Micronesia, Fed. Sts.","FSM","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Micronesia, Fed. Sts.","FSM","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","","","","","","","2.5","2.5","2.5","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Micronesia, Fed. Sts.","FSM","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2",
"Micronesia, Fed. Sts.","FSM","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","","","","","","","2.83333333333333","2.83333333333333","2.83333333333333","2.83333","2.83333","2.83333","2.83333333333333","2.83333333333333","2.833333","2.83333333333333","2.833333","2.833333",
